photos,price_reduced_amount,description.sold_price,description.sqft,description.baths,description.garage,description.stories,description.beds,products.brand_name,description.type_townhomes,days_listed,n_amenities,n_high_amenities,age_yrs,n_rooms
1,0.0,619000.0,2506.0,3.0,3.0,2.0,3.0,1,0,119,9.0,7.0,46,6.0
1,0.0,430000.0,1356.0,3.0,1.0,2.0,3.0,1,0,81,8.0,6.0,21,6.0
1,0.0,440000.0,1208.0,1.0,0.0,2.0,2.0,1,0,41,7.0,6.0,86,3.0
1,0.0,600000.0,720.0,1.0,0.0,1.0,1.0,1,0,62,5.0,5.0,84,2.0
1,0.0,550000.0,2387.0,3.0,2.0,2.0,4.0,1,0,31,11.0,8.0,13,7.0
1,0.0,495000.0,1425.0,2.0,2.0,1.0,3.0,1,0,16,7.0,6.0,68,5.0
1,0.0,540000.0,1564.0,2.0,2.0,1.0,3.0,1,0,22,5.0,5.0,8,5.0
1,25000.0,1050000.0,3195.0,4.0,3.0,2.0,4.0,1,0,158,13.0,10.0,5,8.0
1,0.0,615000.0,1656.0,3.0,5.0,1.0,3.0,3,0,35,7.0,7.0,51,6.0
1,0.0,490000.0,2238.0,2.0,2.0,1.0,2.0,1,0,157,6.0,4.0,67,4.0
1,0.0,85000.0,840.0,1.0,0.0,1.0,2.0,2,0,74,4.0,2.0,45,3.0
1,9900.0,470000.0,2132.0,3.0,2.0,2.0,3.0,1,0,91,10.0,6.0,56,6.0
1,19950.0,93950.0,120.0,0.0,0.0,1.0,0.0,1,0,82,6.0,4.0,44,0.0
1,0.0,260000.0,1165.0,1.0,1.0,2.0,3.0,1,0,134,6.0,4.0,103,4.0
1,15000.0,570000.0,2317.0,2.0,2.0,2.0,4.0,1,0,68,3.0,0.0,50,6.0
1,0.0,689999.0,2002.0,3.0,4.0,3.0,4.0,2,0,71,10.0,7.0,46,7.0
1,10009.0,485000.0,2106.0,3.0,2.0,2.0,4.0,1,0,154,10.0,5.0,25,7.0
1,0.0,415000.0,2620.0,3.0,2.0,3.0,5.0,3,0,28,8.0,6.0,61,8.0
1,0.0,450000.0,1579.0,2.0,3.0,2.0,4.0,1,0,50,10.0,7.0,49,6.0
1,0.0,519450.0,1876.0,2.0,3.0,1.0,3.0,1,0,85,5.0,4.0,50,5.0
1,15000.0,364900.0,1158.0,1.0,0.0,1.0,2.0,3,0,149,7.0,6.0,44,3.0
1,5000.0,470000.0,1618.0,2.0,2.0,1.0,3.0,3,0,105,7.0,6.0,31,5.0
1,0.0,375000.0,1072.0,2.0,0.0,1.0,3.0,1,0,62,6.0,5.0,38,5.0
1,15000.0,209500.0,943.0,2.0,0.0,3.0,2.0,3,0,54,8.0,4.0,44,4.0
1,0.0,399950.0,1084.0,1.0,4.0,1.0,3.0,1,0,29,6.0,5.0,62,4.0
1,0.0,135000.0,672.0,2.0,0.0,1.0,2.0,1,0,82,4.0,3.0,52,4.0
1,0.0,425000.0,1920.0,0.0,0.0,1.0,0.0,1,0,47,5.0,3.0,43,0.0
1,24000.0,452000.0,1932.0,3.0,2.0,2.0,4.0,1,0,87,7.0,6.0,9,7.0
1,20100.0,512500.0,2166.0,2.0,3.0,1.0,3.0,1,0,87,9.0,5.0,26,5.0
1,0.0,480000.0,1874.0,2.0,1.0,1.0,3.0,1,0,49,8.0,6.0,59,5.0
1,0.0,245000.0,1136.0,2.0,0.0,1.0,2.0,1,0,33,8.0,6.0,52,4.0
1,5000.0,229900.0,1143.0,1.0,0.0,1.0,2.0,1,0,159,7.0,4.0,48,3.0
1,0.0,457000.0,2163.0,4.0,2.0,2.0,3.0,1,0,57,8.0,4.0,22,7.0
1,0.0,385000.0,1975.0,3.0,2.0,2.0,4.0,1,0,65,10.0,5.0,19,7.0
1,0.0,276000.0,1224.0,1.0,0.0,2.0,3.0,1,0,29,8.0,3.0,70,4.0
1,0.0,395000.0,2682.0,3.0,2.0,1.0,3.0,3,0,44,6.0,3.0,56,6.0
1,0.0,651000.0,3521.0,3.0,4.0,1.0,3.0,1,0,32,10.0,5.0,29,6.0
1,0.0,435000.0,2403.0,3.0,2.0,1.0,4.0,2,0,36,10.0,4.0,22,7.0
1,10000.0,465000.0,2204.0,4.0,2.0,2.0,3.0,1,0,76,8.0,4.0,7,7.0
1,0.0,590000.0,2673.0,4.0,2.0,2.0,4.0,1,0,41,9.0,5.0,40,8.0
1,5000.0,349500.0,1075.0,1.0,0.0,2.0,3.0,1,0,62,6.0,2.0,51,4.0
1,0.0,698000.0,2002.0,2.0,1.0,1.0,3.0,1,0,76,9.0,5.0,74,5.0
1,0.0,327000.0,1730.0,2.0,2.0,1.0,3.0,1,0,41,6.0,1.0,63,5.0
1,0.0,629000.0,2471.0,3.0,2.0,1.0,4.0,1,0,39,9.0,4.0,66,7.0
1,8000.0,199900.0,1230.0,2.0,0.0,1.0,2.0,1,0,74,5.0,3.0,44,4.0
1,0.0,400000.0,1872.0,2.0,2.0,2.0,4.0,1,0,39,4.0,2.0,95,6.0
1,24000.0,450000.0,2030.0,3.0,2.0,2.0,4.0,1,0,61,10.0,6.0,56,7.0
1,0.0,368000.0,2068.0,3.0,2.0,2.0,3.0,1,0,60,10.0,6.0,29,6.0
1,15000.0,515000.0,2022.0,3.0,2.0,1.0,3.0,1,0,109,9.0,5.0,66,6.0
1,0.0,455000.0,1607.0,3.0,2.0,2.0,3.0,1,0,69,5.0,2.0,3,6.0
1,10000.0,430000.0,1404.0,1.0,1.0,1.0,3.0,1,0,75,7.0,4.0,65,4.0
1,44900.0,607900.0,2590.0,3.0,3.0,2.0,3.0,3,0,87,7.0,3.0,38,6.0
1,5000.0,335000.0,1538.0,1.0,2.0,1.0,3.0,1,0,105,5.0,2.0,66,4.0
1,50000.0,780000.0,2755.0,3.0,2.0,1.0,3.0,1,0,98,7.0,5.0,3,6.0
1,0.0,205000.0,861.0,1.0,0.0,1.0,1.0,1,0,44,6.0,3.0,18,2.0
1,0.0,331500.0,2153.0,3.0,2.0,2.0,3.0,1,0,36,4.0,2.0,18,6.0
1,0.0,350000.0,1988.0,2.0,2.0,1.0,3.0,1,0,32,9.0,4.0,65,5.0
1,10000.0,448700.0,2584.0,4.0,2.0,2.0,3.0,2,0,78,7.0,3.0,25,7.0
1,0.0,284500.0,1635.0,2.0,2.0,2.0,3.0,1,0,37,8.0,4.0,34,5.0
1,0.0,350000.0,1200.0,2.0,1.0,1.0,3.0,1,0,35,8.0,4.0,58,5.0
1,0.0,320000.0,1431.0,2.0,2.0,1.0,3.0,1,0,58,5.0,3.0,46,5.0
1,0.0,270000.0,1374.0,2.0,2.0,1.0,2.0,1,0,112,10.0,4.0,46,4.0
1,0.0,339000.0,1844.0,2.0,2.0,2.0,3.0,3,0,34,10.0,5.0,56,5.0
1,0.0,300000.0,1432.0,2.0,2.0,1.0,3.0,1,0,21,3.0,1.0,67,5.0
1,0.0,460000.0,2001.0,3.0,2.0,2.0,3.0,1,0,53,8.0,5.0,8,6.0
1,0.0,250000.0,1219.0,2.0,2.0,1.0,2.0,1,0,56,8.0,5.0,17,4.0
1,0.0,158000.0,737.0,1.0,0.0,1.0,2.0,1,0,19,5.0,2.0,39,3.0
1,0.0,285000.0,1040.0,1.0,1.0,1.0,2.0,1,0,116,2.0,2.0,43,3.0
1,2500.0,172500.0,584.0,1.0,1.0,1.0,1.0,1,0,109,2.0,0.0,94,2.0
1,0.0,1700000.0,6761.0,6.0,2.0,2.0,8.0,1,0,209,9.0,5.0,128,14.0
1,15000.0,420000.0,1005.0,2.0,0.0,1.0,2.0,1,0,96,8.0,6.0,114,4.0
1,0.0,235000.0,1290.0,1.0,0.0,1.0,2.0,1,0,81,7.0,4.0,46,3.0
1,20000.0,745000.0,2061.0,3.0,0.0,2.0,2.0,1,1,92,10.0,8.0,16,5.0
1,20100.0,410000.0,2092.0,3.0,2.0,2.0,3.0,1,0,65,8.0,5.0,30,6.0
1,14900.0,405000.0,1304.0,2.0,1.0,2.0,3.0,1,0,91,8.0,4.0,76,5.0
1,0.0,515000.0,2350.0,4.0,2.0,2.0,3.0,2,0,64,8.0,4.0,3,7.0
1,0.0,132000.0,2176.0,2.0,0.0,1.0,4.0,2,0,110,2.0,0.0,99,6.0
1,0.0,13200.0,1800.0,2.0,0.0,1.0,4.0,2,0,104,0.0,0.0,52,6.0
1,0.0,38500.0,1560.0,1.0,0.0,1.0,3.0,2,0,61,2.0,0.0,52,4.0
1,0.0,61050.0,1100.0,1.0,0.0,1.0,3.0,2,0,108,1.0,0.0,57,4.0
1,0.0,68750.0,1534.0,2.0,1.0,1.0,3.0,2,0,93,0.0,0.0,51,5.0
1,0.0,7590.0,2006.0,2.0,0.0,1.0,4.0,2,0,99,0.0,0.0,51,6.0
1,0.0,7700.0,1630.5,0.0,0.0,1.0,0.0,1,0,105,0.0,0.0,51,0.0
1,40000.0,128700.0,1344.0,2.0,2.0,1.0,3.0,2,0,92,0.0,0.0,51,5.0
1,0.0,14300.0,1248.0,1.0,0.0,1.0,3.0,2,0,99,0.0,0.0,51,4.0
1,0.0,62000.0,900.0,2.0,3.0,1.0,2.0,1,0,219,3.0,0.0,68,4.0
1,0.0,16500.0,800.0,1.0,0.0,1.0,2.0,2,0,95,0.0,0.0,76,3.0
1,0.0,91000.0,2746.0,0.0,0.0,1.0,0.0,2,0,99,0.0,0.0,51,0.0
1,0.0,22000.0,1800.0,1.0,0.0,1.0,3.0,2,0,108,2.0,0.0,93,4.0
1,0.0,27500.0,800.0,1.0,0.0,1.0,2.0,2,0,124,2.0,0.0,73,3.0
1,0.0,28600.0,1584.0,2.0,0.0,1.0,2.0,2,0,56,0.0,0.0,93,4.0
1,0.0,6930.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,41800.0,2000.0,2.0,0.0,1.0,3.0,2,0,0,3.0,2.0,51,5.0
1,0.0,20900.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,27225.0,1380.0,2.0,0.0,2.0,2.0,2,0,0,0.0,0.0,51,4.0
1,0.0,15400.0,1630.5,1.0,0.0,1.0,3.0,2,0,0,1.0,0.0,51,4.0
1,0.0,86000.0,1352.0,2.0,0.0,1.0,3.0,1,0,0,1.0,0.0,68,5.0
1,0.0,115500.0,2218.0,2.0,0.0,1.0,3.0,2,0,0,5.0,2.0,59,5.0
1,0.0,2500.0,940.0,1.0,0.0,1.0,3.0,2,0,13,0.0,0.0,71,4.0
1,0.0,1122.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,29700.0,1080.0,2.0,0.0,1.0,2.0,2,0,0,0.0,0.0,51,4.0
1,0.0,308.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,1122.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,6380.0,713.0,1.0,0.0,1.0,2.0,2,0,0,1.0,0.0,51,3.0
1,0.0,88000.0,1026.0,1.0,0.0,1.0,3.0,2,0,0,2.0,0.0,51,4.0
1,0.0,22000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,3575.0,771.0,1.0,0.0,1.0,1.0,2,0,0,0.0,0.0,51,2.0
1,0.0,42900.0,1664.0,2.0,0.0,2.0,4.0,2,0,0,2.0,0.0,98,6.0
1,0.0,74250.0,3356.0,2.0,2.0,1.0,5.0,2,0,0,1.0,0.0,51,7.0
1,0.0,99000.0,1214.0,1.0,1.0,2.0,3.0,2,0,0,3.0,0.0,113,4.0
1,0.0,29700.0,988.0,1.0,0.0,1.0,3.0,2,0,0,0.0,0.0,51,4.0
1,0.0,162250.0,1470.0,1.0,0.0,1.0,3.0,2,0,0,0.0,0.0,51,4.0
1,0.0,63800.0,1630.5,0.0,0.0,1.0,0.0,2,0,0,1.0,0.0,51,0.0
1,0.0,115500.0,3858.0,2.0,0.0,1.0,3.0,2,0,0,2.0,1.0,73,5.0
